CODE,Country/Aggregate,Unit of the series,Title,Unit indication,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
EU28.1.0.0.0.UIGT,European Union (28 countries),Billions,Gross fixed capital formation at current prices: total economy,Mrd ECU/EUR  Standard aggregation,NA,NA,1541.300451,1620.971447,1690.895509,1808.783286,1937.071522,2110.56544,2158.095595,2179.546778,2200.945805,2319.455558,2462.425584,2686.384617,2933.996581,2934.012009,2527.830136,2573.135672,2663.139019,2655.247545,2617.738659,2723.282467,2909.661514,2963.604528,3089.641907     
EU27.1.0.0.0.UIGT,European Union (27 countries),Billions,Gross fixed capital formation at current prices: total economy,Mrd ECU/EUR  Standard aggregation,NA,NA,1356.326954,1413.879515,1452.429459,1546.364484,1656.672108,1789.241105,1838.643431,1848.21948,1891.460164,1991.191875,2113.763272,2312.651829,2531.177375,2593.834627,2261.608938,2287.204868,2368.848685,2325.932357,2286.381274,2344.000374,2469.57275,2559.152001,2689.217281      
EA17.1.0.0.0.UIGT,Euro area (17 countries),Billions,Gross fixed capital formation at current prices: total economy,Mrd ECU/EUR  Standard aggregation,1143.805687,1183.415388,1235.955254,1275.861667,1300.738614,1379.821147,1482.466582,1591.404121,1634.660709,1640.44629,1681.273094,1763.80112,1856.123696,2014.5785,2173.159212,2199.680895,1953.86588,1966.50215,2026.03842,1978.80676,1939.82013,1983.28302,2084.94809,2178.86645,2279.59747    
EA18.1.0.0.0.UIGT,Euro area (18 countries),Billions,Gross fixed capital formation at current prices: total economy,Mrd ECU/EUR  Standard aggregation,1144.097729,1183.940911,1236.54622,1276.702535,1301.757263,1381.351915,1484.084311,1593.575524,1637.222168,1642.93984,1683.869856,1767.172535,1860.416099,2020.475025,2181.41339,2207.486977,1958.092112,1969.951404,2030.518576,1984.402052,1945.121298,1988.62033,2090.33255,2183.4042,2284.9486
EA19.1.0.0.0.UIGT,Euro area (19 countries),Billions,Gross fixed capital formation at current prices: total economy,Mrd ECU/EUR  Standard aggregation,1144.623952,1184.76614,1237.589731,1278.061387,1303.753617,1383.7466,1486.34375,1595.964512,1640.028947,1646.079708,1687.460189,1771.348461,1865.327479,2026.717925,2189.71206,2216.000297,1962.902632,1974.677704,2036.299686,1990.190082,1951.576178,1995.52582,2097.65777,2190.7184,2292.82899 
BEL.1.0.0.0.UIGT,Belgium,Billions,Gross fixed capital formation at current prices: total economy,Mrd EURO-BEF,41.50060713,42.67096716,45.1431,45.993,49.6019,51.4382,54.3682,58.0742,59.5772,56.8329,57.7695,63.7805,69.0163,72.9929,80.0942,84.8858,78.7803,79.6609,85.6094,87.6718,86.9437,92.112,94.9909,99.1141,101.7692                                                                                                                           
BGR.1.0.0.0.UIGT,Bulgaria,Billions,Gross fixed capital formation at current prices: total economy,Mrd BGN,0.03230944217,0.06035490579,0.11204,0.09685,1.83688,3.83046,4.07082,4.70562,5.96987,6.46531,7.25619,8.63197,12.06705,14.70895,17.96183,24.02468,20.33055,16.60632,16.89583,17.44338,17.3649,17.65301,18.61228,17.48406,18.947                                                                                                                
CZE.1.0.0.0.UIGT,Czech Republic,Billions,Gross fixed capital formation at current prices: total economy,Mrd CZK,334.75,403.856,528.55,616.618,625.774,652.785,659.188,727.935,783.301,784.326,807.791,860.972,921.837,983.045,1132.3,1165.2,1063.294,1066.185,1067.017,1051.943,1027.089,1084.075,1216.306,1188.716,1246.136                                                                                                                           
DNK.1.0.0.0.UIGT,Denmark,Billions,Gross fixed capital formation at current prices: total economy,Mrd DKK,167.674,181.782,201.853,213.306,238.568,255.772,259.726,285.387,292.181,291.065,297.399,311.18,335.806,391.508,408.862,413.328,347.337,328.025,335.356,355.838,367.65,379.664,394.843,421.691,441.209                                                                                                                                         
DEU.1.0.0.0.UIGT,Germany,Billions,Gross fixed capital formation at current prices: total economy,Mrd EURO-DEM,418.597,439.056,443.616,439.703,442.395,456.438,472.819,486.536,472.497,442.718,433.103,434.972,438.761,474.371,505.571,520.809,471.421,501.449,547.821,554.746,556.752,586.555,604.285,630.034,663.063                                                                                                                                  
EST.1.0.0.0.UIGT,Estonia,Billions,Gross fixed capital formation at current prices: total economy,Mrd EURO-EEK,0.3711202204,0.566180577,0.76193,0.99583,1.30765,1.59824,1.40075,1.64244,1.89853,2.37408,2.84778,3.08511,3.70491,4.96782,5.94158,5.15102,3.21486,3.12474,4.36681,5.12746,5.25303,4.82876,4.80689,4.71231,5.46038                                                                                                                         
IRL.1.0.0.0.UIGT,Ireland,Billions,Gross fixed capital formation at current prices: total economy,Mrd EURO-IEP,7.214112553,8.282219099,9.89575,11.92078,14.60636,18.11758,22.41808,25.759,29.22374,32.0861,36.26476,42.11245,50.80068,57.29943,56.57287,46.52506,35.87567,29.42248,28.83687,34.54195,33.61033,40.42195,53.29128,87.69448,69.43028                                                                                                       
GRC.1.0.0.0.UIGT,Greece,Billions,Gross fixed capital formation at current prices: total economy,Mrd EURO-GRD,15.91480386,16.61006783,18.57277,21.42318,23.16473,29.70693,32.78042,34.80505,37.64788,38.58082,45.30723,47.25702,41.50008,51.60242,60.52817,57.62694,49.38687,39.69799,31.60696,24.13999,21.96287,20.62438,20.30863,20.45839,22.47766                                                                                                    
ESP.1.0.0.0.UIGT,Spain,Billions,Gross fixed capital formation at current prices: total economy,Mrd EURO-ESP,85.28779805,90.0633178,101.154,106.422,115.32,129.667,147.833,168.958,183.497,199.489,222.197,245.709,278.162,313.006,335.552,326.064,262.499,248.987,229.884,205.839,192.371,200.265,214.216,223.645,239.176                                                                                                                              
FRA.1.0.0.0.UIGT,France,Billions,Gross fixed capital formation at current prices: total economy,Mrd EURO-FRF,236.491,240.972,244.558,248.701,252.342,269.042,291.538,318.108,330.919,332.704,343.008,364.057,384.922,414.923,450.059,470.123,427.32,441.067,461.566,469.106,466.668,469.073,472.647,488.008,515.921                                                                                                                                    
HRV.1.0.0.0.UIGT,Croatia,Billions,Gross fixed capital formation at current prices: total economy,Mrd HRK,NA,NA,16.90288,23.71632,31.79223,34.00808,35.29893,35.95318,39.60678,47.17627,60.01325,64.45221,68.65101,78.2523,86.37571,97.70957,83.43264,69.7839,67.47119,64.81989,65.25688,63.79658,66.40109,70.43833,73.32549                                                                                                                            
ITA.1.0.0.0.UIGT,Italy,Billions,Gross fixed capital formation at current prices: total economy,Mrd EURO-ITL,162.728778,169.4750619,188.4315,197.5287,205.7983,218.1038,229.7371,253.2019,266.1852,285.3592,288.1539,301.7836,315.1933,332.7416,347.1762,346.6914,314.3599,320.0017,321.8371,296.1657,276.6676,271.516,279.8024,288.0779,300.6058                                                                                                       
CYP.1.0.0.0.UIGT,Cyprus,Billions,Gross fixed capital formation at current prices: total economy,Mrd EURO-CYP,1.863409734,1.889304391,1.93506,1.92081,2.05604,1.78307,2.07664,2.12786,2.17176,2.48798,2.6058,2.86073,3.19077,4.01243,4.47387,5.16738,4.37736,4.2959,3.71959,2.93546,2.56245,2.05241,2.30258,3.17287,4.05699                                                                                                                             
LVA.1.0.0.0.UIGT,Latvia,Billions,Gross fixed capital formation at current prices: total economy,Mrd EURO-LVL,0.3297702051,0.4965832152,0.57981,0.83704,0.95574,1.43806,1.44008,1.72784,2.04121,2.06156,2.36713,3.19117,4.252,5.84144,8.22196,7.80464,4.24376,3.47829,4.50232,5.55123,5.29103,5.33731,5.38446,4.53775,5.35113                                                                                                                           
LTU.1.0.0.0.UIGT,Lithuania,Billions,Gross fixed capital formation at current prices: total economy,Mrd EURO-LTL,0.7752564196,1.130939477,1.58123,1.99884,2.62273,3.11013,2.79032,2.55669,2.91204,3.1459,3.59028,4.176,4.91138,6.2429,8.29867,8.51332,4.81052,4.7263,5.78111,5.78803,6.45488,6.90549,7.32522,7.3142,7.88039                                                                                                                             
LUX.1.0.0.0.UIGT,Luxembourg,Billions,Gross fixed capital formation at current prices: total economy,Mrd EURO-LUF,3.369805762,3.419886986,3.4187,3.3161,3.61739,4.002,4.74084,4.66677,5.11457,5.26029,5.33614,5.68335,5.73695,5.95418,6.84708,7.72775,6.8057,7.07458,8.27846,8.89435,9.07334,9.5097,9.00563,9.11236,9.44091                                                                                                                             
HUN.1.0.0.0.UIGT,Hungary,Billions,Gross fixed capital formation at current prices: total economy,Mrd HUF,755.5352425,990.6405951,1269.084,1627.065,2051.392,2534.888,2934.548,3390.63,3817.625,4302.449,4517.769,5058.274,5364.137,5694.6,6048.579,6296.322,5999.618,5511.17,5568.681,5547.667,6308.229,7223.42,7524.883,6811.662,8216.755                                                                                                             
MLT.1.0.0.0.UIGT,Malta,Billions,Gross fixed capital formation at current prices: total economy,Mrd EURO-MTL,0.5518869599,0.6088900241,0.7281,0.78528,0.77711,0.86682,0.83775,0.93055,0.86941,0.74319,0.98893,0.99956,1.13285,1.18323,1.28825,1.20305,1.11483,1.41164,1.22834,1.29958,1.33488,1.46544,2.40904,2.48563,2.34814                                                                                                                           
